Date,Time,Elapsed (s),246A Temp,246B Temp,246C Temp,247A Temp,247B Temp,247C Temp,244A Temp,244B Temp,244C Temp,243A Temp,243B Temp,243C Temp, Flags,
06/16/2026,22:58:33:766,351.000,24.97,,,24.82,24.75,24.69,23.58,23.31,,24.05,23.92,,,
06/16/2026,22:58:34:266,351.500,24.96,,,24.83,24.75,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:58:34:766,352.000,24.96,,,24.83,24.74,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:58:35:266,352.500,24.97,,,24.84,24.74,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:58:35:766,353.000,24.97,,,24.83,24.74,24.68,23.57,23.31,,24.06,23.92,,,
06/16/2026,22:58:36:266,353.500,24.97,,,24.83,24.74,24.68,23.57,23.31,,24.06,23.92,,,
06/16/2026,22:58:36:766,354.000,24.97,,,24.83,24.74,24.68,23.57,23.31,,24.06,23.92,,,
06/16/2026,22:58:37:266,354.500,24.97,,,24.82,24.74,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:58:37:766,355.000,24.97,,,24.82,24.74,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:58:38:266,355.500,24.97,,,24.82,24.74,24.69,23.59,23.32,,24.06,23.92,,,
06/16/2026,22:58:38:766,356.000,24.97,,,24.82,24.74,24.69,23.59,23.32,,24.05,23.92,,,
06/16/2026,22:58:39:266,356.500,24.97,,,24.81,24.73,24.69,23.58,23.32,,24.05,23.92,,,
06/16/2026,22:58:39:766,357.000,24.97,,,24.81,24.73,24.70,23.58,23.32,,24.05,23.91,,,
06/16/2026,22:58:40:266,357.500,24.97,,,24.81,24.74,24.70,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:58:40:766,358.000,24.97,,,24.82,24.74,24.70,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:58:41:266,358.500,24.97,,,24.82,24.74,24.70,23.57,23.32,,24.06,23.92,,,
06/16/2026,22:58:41:766,359.000,24.97,,,24.82,24.75,24.69,23.57,23.31,,24.06,23.92,,,
06/16/2026,22:58:42:266,359.500,24.97,,,24.83,24.75,24.68,23.56,23.31,,24.06,23.92,,,
06/16/2026,22:58:42:766,360.000,24.97,,,24.84,24.74,24.68,23.57,23.31,,24.06,23.92,,,
06/16/2026,22:58:43:266,360.500,24.97,,,24.84,24.74,24.68,23.57,23.31,,24.05,23.92,,,
06/16/2026,22:58:43:766,361.000,24.97,,,24.84,24.74,24.68,23.57,23.31,,24.05,23.92,,,
06/16/2026,22:58:44:266,361.500,24.97,,,24.83,24.74,24.68,23.57,23.30,,24.05,23.92,,,
06/16/2026,22:58:44:766,362.000,24.97,,,24.83,24.74,24.68,23.57,23.31,,24.04,23.92,,,
06/16/2026,22:58:45:266,362.500,24.96,,,24.83,24.74,24.68,23.58,23.32,,24.04,23.92,,,
06/16/2026,22:58:45:766,363.000,24.97,,,24.82,24.75,24.68,23.58,23.32,,24.05,23.92,,,
06/16/2026,22:58:46:266,363.500,24.97,,,24.82,24.74,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:58:46:766,364.000,24.97,,,24.81,24.74,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:58:47:266,364.500,24.97,,,24.82,24.74,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:58:47:766,365.000,24.97,,,24.81,24.74,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:58:48:266,365.500,24.97,,,24.82,24.74,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:58:48:766,366.000,24.97,,,24.82,24.74,24.70,23.58,23.32,,24.07,23.92,,,
06/16/2026,22:58:49:266,366.500,24.97,,,24.82,24.74,24.70,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:58:49:766,367.000,24.97,,,24.82,24.75,24.69,23.59,23.32,,24.05,23.92,,,
06/16/2026,22:58:50:266,367.500,24.97,,,24.82,24.75,24.69,23.59,23.32,,24.06,23.91,,,
06/16/2026,22:58:50:766,368.000,24.97,,,24.83,24.74,24.68,23.59,23.32,,24.07,23.91,,,
06/16/2026,22:58:51:266,368.500,24.97,,,24.84,24.74,24.67,23.59,23.32,,24.07,23.91,,,
06/16/2026,22:58:51:766,369.000,24.97,,,24.84,24.74,24.68,23.59,23.32,,24.07,23.92,,,
06/16/2026,22:58:52:266,369.500,24.97,,,24.84,24.74,24.68,23.58,23.32,,24.07,23.92,,,
06/16/2026,22:58:52:766,370.000,24.97,,,24.83,24.74,24.68,23.59,23.32,,24.06,23.91,,,
06/16/2026,22:58:53:266,370.500,24.97,,,24.83,24.75,24.68,23.58,23.32,,24.06,23.91,,,
06/16/2026,22:58:53:766,371.000,24.97,,,24.82,24.75,24.68,23.59,23.32,,24.06,23.92,,,
06/16/2026,22:58:54:266,371.500,24.97,,,24.82,24.74,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:58:54:766,372.000,24.97,,,24.82,24.74,24.68,23.58,23.31,,24.05,23.92,,,
06/16/2026,22:58:55:266,372.500,24.97,,,24.82,24.74,24.69,23.58,23.31,,24.05,23.92,,,
06/16/2026,22:58:55:766,373.000,24.97,,,24.82,24.74,24.69,23.58,23.31,,24.05,23.91,,,
06/16/2026,22:58:56:266,373.500,24.97,,,24.82,24.74,24.70,23.58,23.31,,24.05,23.91,,,
06/16/2026,22:58:56:766,374.000,24.97,,,24.82,24.74,24.70,23.58,23.31,,24.06,23.92,,,
06/16/2026,22:58:57:266,374.500,24.97,,,24.83,24.74,24.70,23.59,23.31,,24.06,23.92,,,
06/16/2026,22:58:57:766,375.000,24.97,,,24.83,24.74,24.70,23.59,23.31,,24.05,23.92,,,
06/16/2026,22:58:58:266,375.500,24.97,,,24.83,24.74,24.69,23.59,23.32,,24.05,23.91,,,
06/16/2026,22:58:58:766,376.000,24.97,,,24.84,24.73,24.68,23.59,23.32,,24.05,23.91,,,
06/16/2026,22:58:59:266,376.500,24.97,,,24.84,24.73,24.68,23.58,23.31,,24.04,23.92,,,
06/16/2026,22:58:59:766,377.000,24.97,,,24.84,24.73,24.68,23.58,23.31,,24.05,23.92,,,
06/16/2026,22:59:00:266,377.500,24.97,,,24.83,24.73,24.68,23.58,23.32,,24.04,23.91,,,
06/16/2026,22:59:00:766,378.000,24.97,,,24.83,24.73,24.68,23.58,23.31,,24.05,23.92,,,
06/16/2026,22:59:01:266,378.500,24.97,,,24.83,24.73,24.68,23.57,23.31,,24.06,23.92,,,
06/16/2026,22:59:01:766,379.000,24.97,,,24.82,24.73,24.68,23.57,23.31,,24.06,23.92,,,
06/16/2026,22:59:02:266,379.500,24.97,,,24.82,24.73,24.68,23.58,23.32,,24.05,23.92,,,
06/16/2026,22:59:02:766,380.000,24.97,,,24.82,24.73,24.69,23.58,23.32,,24.05,23.91,,,
06/16/2026,22:59:03:266,380.500,24.97,,,24.82,24.74,24.69,23.59,23.32,,24.06,23.92,,,
06/16/2026,22:59:03:766,381.000,24.97,,,24.82,24.74,24.69,23.59,23.32,,24.06,23.92,,,
06/16/2026,22:59:04:266,381.500,24.97,,,24.82,24.74,24.69,23.58,23.32,,24.06,23.91,,,
06/16/2026,22:59:04:766,382.000,24.97,,,24.82,24.75,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:05:266,382.500,24.97,,,24.82,24.75,24.69,23.58,23.31,,24.06,23.92,,,
06/16/2026,22:59:05:766,383.000,24.96,,,24.82,24.75,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:06:266,383.500,24.96,,,24.82,24.75,24.69,23.58,23.31,,24.06,23.92,,,
06/16/2026,22:59:06:766,384.000,24.96,,,24.82,24.75,24.68,23.58,23.31,,24.07,23.92,,,
06/16/2026,22:59:07:266,384.500,24.97,,,24.82,24.74,24.68,23.58,23.31,,24.06,23.92,,,
06/16/2026,22:59:07:766,385.000,24.97,,,24.83,24.73,24.68,23.58,23.31,,24.05,23.92,,,
06/16/2026,22:59:08:266,385.500,24.97,,,24.83,24.72,24.69,23.58,23.31,,24.06,23.92,,,
06/16/2026,22:59:08:766,386.000,24.97,,,24.83,24.72,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:09:266,386.500,24.97,,,24.83,24.73,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:09:766,387.000,24.97,,,24.82,24.73,24.69,23.59,23.32,,24.06,23.92,,,
06/16/2026,22:59:10:266,387.500,24.97,,,24.82,24.73,24.69,23.59,23.32,,24.05,23.92,,,
06/16/2026,22:59:10:766,388.000,24.97,,,24.82,24.73,24.69,23.59,23.32,,24.06,23.92,,,
06/16/2026,22:59:11:266,388.500,24.97,,,24.82,24.73,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:11:766,389.000,24.97,,,24.81,24.74,24.69,23.58,23.31,,24.06,23.92,,,
06/16/2026,22:59:12:266,389.500,24.97,,,24.82,24.74,24.69,23.57,23.31,,24.06,23.92,,,
06/16/2026,22:59:12:766,390.000,24.97,,,24.82,24.75,24.69,23.57,23.31,,24.06,23.92,,,
06/16/2026,22:59:13:266,390.500,24.97,,,24.82,24.75,24.69,23.58,23.32,,24.05,23.92,,,
06/16/2026,22:59:13:766,391.000,24.97,,,24.82,24.75,24.69,23.59,23.32,,24.05,23.91,,,
06/16/2026,22:59:14:266,391.500,24.97,,,24.82,24.76,24.68,23.58,23.32,,24.05,23.91,,,
06/16/2026,22:59:14:766,392.000,24.97,,,24.83,24.75,24.68,23.58,23.32,,24.05,23.91,,,
06/16/2026,22:59:15:266,392.500,24.97,,,24.83,24.74,24.68,23.59,23.32,,24.06,23.92,,,
06/16/2026,22:59:15:766,393.000,24.97,,,24.84,24.73,24.68,23.59,23.32,,24.06,23.92,,,
06/16/2026,22:59:16:266,393.500,24.97,,,24.84,24.73,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:16:766,394.000,24.97,,,24.83,24.72,24.69,23.58,23.32,,24.05,23.92,,,
06/16/2026,22:59:17:266,394.500,24.97,,,24.83,24.73,24.69,23.58,23.32,,24.05,23.92,,,
06/16/2026,22:59:17:766,395.000,24.97,,,24.82,24.73,24.68,23.58,23.32,,24.05,23.92,,,
06/16/2026,22:59:18:266,395.500,24.97,,,24.82,24.73,24.69,23.58,23.33,,24.05,23.92,,,
06/16/2026,22:59:18:766,396.000,24.97,,,24.82,24.73,24.69,23.58,23.33,,24.06,23.92,,,
06/16/2026,22:59:19:266,396.500,24.97,,,24.82,24.73,24.69,23.58,23.33,,24.06,23.93,,,
06/16/2026,22:59:19:766,397.000,24.97,,,24.81,24.74,24.69,23.58,23.33,,24.06,23.92,,,
06/16/2026,22:59:20:266,397.500,24.97,,,24.82,24.74,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:20:766,398.000,24.97,,,24.82,24.75,24.69,23.57,23.32,,24.06,23.92,,,
06/16/2026,22:59:21:266,398.500,24.97,,,24.82,24.75,24.68,23.57,23.32,,24.07,23.92,,,
06/16/2026,22:59:21:766,399.000,24.97,,,24.82,24.76,24.68,23.58,23.32,,24.07,23.93,,,
06/16/2026,22:59:22:266,399.500,24.97,,,24.83,24.75,24.68,23.58,23.32,,24.05,23.92,,,
06/16/2026,22:59:22:766,400.000,24.97,,,24.84,24.74,24.67,23.58,23.32,,24.05,23.92,,,
06/16/2026,22:59:23:266,400.500,24.97,,,24.83,24.73,24.67,23.58,23.33,,24.06,23.92,,,
06/16/2026,22:59:23:766,401.000,24.97,,,24.83,24.74,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:24:266,401.500,24.97,,,24.83,24.74,24.68,23.58,23.33,,24.06,23.92,,,
06/16/2026,22:59:24:766,402.000,24.97,,,24.83,24.74,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:25:266,402.500,24.97,,,24.83,24.74,24.68,23.58,23.32,,24.05,23.92,,,
06/16/2026,22:59:25:766,403.000,24.97,,,24.82,24.74,24.68,23.58,23.32,,24.05,23.92,,,
06/16/2026,22:59:26:266,403.500,24.97,,,24.83,24.74,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:26:766,404.000,24.97,,,24.82,24.74,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:27:266,404.500,24.97,,,24.82,24.73,24.69,23.58,23.32,,24.05,23.92,,,
06/16/2026,22:59:27:766,405.000,24.97,,,24.82,24.73,24.69,23.58,23.32,,24.05,23.92,,,
06/16/2026,22:59:28:266,405.500,24.97,,,24.82,24.73,24.70,23.58,23.32,,24.06,23.93,,,
06/16/2026,22:59:28:766,406.000,24.97,,,24.82,24.74,24.70,23.59,23.32,,24.06,23.92,,,
06/16/2026,22:59:29:266,406.500,24.98,,,24.82,24.74,24.70,23.59,23.32,,24.06,23.92,,,
06/16/2026,22:59:29:766,407.000,24.98,,,24.82,24.75,24.69,23.60,23.32,,24.06,23.92,,,
06/16/2026,22:59:30:266,407.500,24.98,,,24.83,24.75,24.69,23.59,23.32,,24.06,23.93,,,
06/16/2026,22:59:30:766,408.000,24.98,,,24.83,24.75,24.68,23.59,23.33,,24.05,23.93,,,
06/16/2026,22:59:31:266,408.500,24.97,,,24.83,24.74,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:31:766,409.000,24.98,,,24.84,24.73,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:32:266,409.500,24.97,,,24.84,24.73,24.68,23.58,23.31,,24.07,23.92,,,
06/16/2026,22:59:32:766,410.000,24.97,,,24.84,24.72,24.69,23.58,23.31,,24.06,23.92,,,
06/16/2026,22:59:33:266,410.500,24.97,,,24.83,24.73,24.69,23.59,23.32,,24.07,23.92,,,
06/16/2026,22:59:33:766,411.000,24.97,,,24.82,24.73,24.68,23.59,23.32,,24.07,23.93,,,
06/16/2026,22:59:34:266,411.500,24.97,,,24.82,24.73,24.68,23.59,23.32,,24.06,23.93,,,
06/16/2026,22:59:34:766,412.000,24.97,,,24.82,24.74,24.69,23.58,23.32,,24.06,23.93,,,
06/16/2026,22:59:35:266,412.500,24.97,,,24.82,24.74,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:35:766,413.000,24.97,,,24.82,24.74,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:36:266,413.500,24.97,,,24.82,24.74,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:36:766,414.000,24.97,,,24.83,24.74,24.70,23.58,23.32,,24.07,23.92,,,
06/16/2026,22:59:37:266,414.500,24.97,,,24.83,24.74,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:37:766,415.000,24.97,,,24.84,24.74,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:38:266,415.500,24.97,,,24.84,24.74,24.67,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:38:766,416.000,24.97,,,24.84,24.73,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:39:266,416.500,24.98,,,24.84,24.73,24.69,23.58,23.32,,24.06,23.93,,,
06/16/2026,22:59:39:766,417.000,24.97,,,24.84,24.72,24.69,23.59,23.32,,24.07,23.93,,,
06/16/2026,22:59:40:266,417.500,24.97,,,24.83,24.73,24.69,23.59,23.32,,24.07,23.92,,,
06/16/2026,22:59:40:766,418.000,24.97,,,24.82,24.73,24.69,23.59,23.32,,24.07,23.92,,,
06/16/2026,22:59:41:266,418.500,24.97,,,24.82,24.73,24.69,23.59,23.32,,24.07,23.93,,,
06/16/2026,22:59:41:766,419.000,24.97,,,24.82,24.73,24.69,23.59,23.32,,24.07,23.93,,,
06/16/2026,22:59:42:266,419.500,24.97,,,24.82,24.73,24.70,23.58,23.32,,24.07,23.93,,,
06/16/2026,22:59:42:766,420.000,24.97,,,24.82,24.74,24.70,23.58,23.32,,24.07,23.93,,,
06/16/2026,22:59:43:266,420.500,24.97,,,24.82,24.74,24.70,23.57,23.32,,24.06,23.93,,,
06/16/2026,22:59:43:766,421.000,24.97,,,24.83,24.75,24.70,23.57,23.31,,24.06,23.93,,,
06/16/2026,22:59:44:266,421.500,24.97,,,24.83,24.75,24.69,23.56,23.31,,24.07,23.93,,,
06/16/2026,22:59:44:766,422.000,24.97,,,24.83,24.75,24.69,23.57,23.31,,24.06,23.92,,,
06/16/2026,22:59:45:266,422.500,24.97,,,24.84,24.74,24.68,23.57,23.31,,24.07,23.92,,,
06/16/2026,22:59:45:766,423.000,24.97,,,24.84,24.73,24.68,23.58,23.31,,24.07,23.93,,,
06/16/2026,22:59:46:266,423.500,24.98,,,24.84,24.73,24.69,23.58,23.31,,24.07,23.93,,,
06/16/2026,22:59:46:766,424.000,24.98,,,24.84,24.73,24.69,23.57,23.31,,24.06,23.93,,,
06/16/2026,22:59:47:266,424.500,24.97,,,24.84,24.73,24.69,23.58,23.32,,24.06,23.93,,,
06/16/2026,22:59:47:766,425.000,24.97,,,24.83,24.73,24.69,23.58,23.32,,24.06,23.93,,,
06/16/2026,22:59:48:266,425.500,24.97,,,24.83,24.73,24.69,23.58,23.32,,24.05,23.93,,,
06/16/2026,22:59:48:766,426.000,24.97,,,24.82,24.73,24.69,23.58,23.32,,24.05,23.92,,,
06/16/2026,22:59:49:266,426.500,24.97,,,24.82,24.73,24.69,23.58,23.33,,24.05,23.92,,,
06/16/2026,22:59:49:766,427.000,24.97,,,24.82,24.74,24.69,23.58,23.33,,24.06,23.92,,,
06/16/2026,22:59:50:266,427.500,24.97,,,24.82,24.74,24.69,23.59,23.33,,24.06,23.93,,,
06/16/2026,22:59:50:766,428.000,24.97,,,24.82,24.75,24.69,23.59,23.33,,24.06,23.93,,,
06/16/2026,22:59:51:266,428.500,24.97,,,24.82,24.75,24.69,23.58,23.33,,24.06,23.93,,,
06/16/2026,22:59:51:766,429.000,24.98,,,24.83,24.75,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:52:266,429.500,24.98,,,24.84,24.74,24.67,23.58,23.33,,24.06,23.92,,,
06/16/2026,22:59:52:766,430.000,24.97,,,24.84,24.73,24.67,23.59,23.33,,24.06,23.93,,,
06/16/2026,22:59:53:266,430.500,24.97,,,24.84,24.73,24.68,23.58,23.32,,24.06,23.93,,,
06/16/2026,22:59:53:766,431.000,24.97,,,24.84,24.73,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:54:266,431.500,24.97,,,24.83,24.73,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:54:766,432.000,24.97,,,24.83,24.73,24.69,23.58,23.33,,24.06,23.92,,,
06/16/2026,22:59:55:266,432.500,24.97,,,24.82,24.73,24.69,23.59,23.32,,24.06,23.92,,,
06/16/2026,22:59:55:766,433.000,24.97,,,24.82,24.73,24.70,23.59,23.32,,24.06,23.93,,,
06/16/2026,22:59:56:266,433.500,24.97,,,24.82,24.74,24.69,23.59,23.32,,24.06,23.93,,,
06/16/2026,22:59:56:766,434.000,24.97,,,24.82,24.74,24.69,23.59,23.32,,24.06,23.92,,,
06/16/2026,22:59:57:266,434.500,24.97,,,24.82,24.74,24.69,23.59,23.32,,24.05,23.92,,,
06/16/2026,22:59:57:766,435.000,24.98,,,24.82,24.75,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,22:59:58:266,435.500,24.97,,,24.83,24.75,24.68,23.58,23.32,,24.06,23.93,,,
06/16/2026,22:59:58:766,436.000,24.97,,,24.84,24.74,24.68,23.58,23.32,,24.07,23.93,,,
06/16/2026,22:59:59:266,436.500,24.97,,,24.84,24.74,24.68,23.58,23.33,,24.06,23.92,,,
06/16/2026,22:59:59:766,437.000,24.97,,,24.83,24.74,24.67,23.57,23.32,,24.06,23.92,,,
06/16/2026,23:00:00:266,437.500,24.97,,,24.83,24.74,24.68,23.57,23.32,,24.06,23.92,,,
06/16/2026,23:00:00:766,438.000,24.98,,,24.83,24.74,24.68,23.57,23.32,,24.07,23.92,,,
06/16/2026,23:00:01:266,438.500,24.98,,,24.83,24.74,24.68,23.57,23.32,,24.07,23.93,,,
06/16/2026,23:00:01:766,439.000,24.98,,,24.82,24.74,24.68,23.57,23.32,,24.07,23.93,,,
06/16/2026,23:00:02:266,439.500,24.98,,,24.82,24.74,24.68,23.58,23.32,,24.07,23.92,,,
06/16/2026,23:00:02:766,440.000,24.98,,,24.82,24.74,24.68,23.58,23.33,,24.07,23.92,,,
06/16/2026,23:00:03:266,440.500,24.98,,,24.82,24.73,24.68,23.58,23.33,,24.07,23.93,,,
06/16/2026,23:00:03:766,441.000,24.98,,,24.82,24.73,24.69,23.58,23.32,,24.06,23.93,,,
06/16/2026,23:00:04:266,441.500,24.97,,,24.83,24.73,24.69,23.58,23.32,,24.05,23.92,,,
06/16/2026,23:00:04:766,442.000,24.97,,,24.83,24.73,24.70,23.58,23.32,,24.05,23.92,,,
06/16/2026,23:00:05:266,442.500,24.97,,,24.83,24.74,24.70,23.58,23.32,,24.05,23.92,,,
06/16/2026,23:00:05:766,443.000,24.97,,,24.83,24.74,24.70,23.59,23.32,,24.06,23.92,,,
06/16/2026,23:00:06:266,443.500,24.97,,,24.84,24.74,24.69,23.59,23.32,,24.05,23.92,,,
06/16/2026,23:00:06:766,444.000,24.97,,,24.84,24.74,24.68,23.59,23.33,,24.05,23.92,,,
06/16/2026,23:00:07:266,444.500,24.97,,,24.84,24.73,24.68,23.58,23.32,,24.05,23.92,,,
06/16/2026,23:00:07:766,445.000,24.98,,,24.84,24.73,24.68,23.58,23.31,,24.05,23.92,,,
06/16/2026,23:00:08:266,445.500,24.98,,,24.83,24.74,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,23:00:08:766,446.000,24.98,,,24.83,24.74,24.68,23.59,23.32,,24.06,23.92,,,
06/16/2026,23:00:09:266,446.500,24.98,,,24.82,24.74,24.68,23.59,23.33,,24.07,23.93,,,
06/16/2026,23:00:09:766,447.000,24.98,,,24.82,24.74,24.68,23.58,23.33,,24.07,23.93,,,
06/16/2026,23:00:10:266,447.500,24.98,,,24.82,24.74,24.68,23.58,23.33,,24.07,23.93,,,
06/16/2026,23:00:10:766,448.000,24.98,,,24.82,24.74,24.68,23.59,23.33,,24.06,23.92,,,
06/16/2026,23:00:11:266,448.500,24.98,,,24.82,24.74,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,23:00:11:766,449.000,24.98,,,24.83,24.74,24.69,23.58,23.32,,24.06,23.92,,,
06/16/2026,23:00:12:266,449.500,24.98,,,24.82,24.74,24.70,23.58,23.32,,24.07,23.92,,,
06/16/2026,23:00:12:766,450.000,24.98,,,24.83,24.74,24.70,23.58,23.31,,24.07,23.93,,,
06/16/2026,23:00:13:266,450.500,24.98,,,24.83,24.75,24.70,23.57,23.31,,24.07,23.93,,,
06/16/2026,23:00:13:766,451.000,24.98,,,24.83,24.75,24.69,23.58,23.31,,24.06,23.93,,,
06/16/2026,23:00:14:266,451.500,24.98,,,24.84,24.74,24.68,23.58,23.32,,24.06,23.92,,,
06/16/2026,23:00:14:766,452.000,24.98,,,24.84,24.74,24.67,23.58,23.32,,24.06,23.92,,,
06/16/2026,23:00:15:266,452.500,24.98,,,24.84,24.73,24.68,23.59,23.33,,24.06,23.92,,,
06/16/2026,23:00:15:766,453.000,24.98,,,24.84,24.73,24.68,23.59,23.33,,24.06,23.92,,,
06/16/2026,23:00:16:266,453.500,24.97,,,24.84,24.73,24.68,23.59,23.33,,24.06,23.92,,,
06/16/2026,23:00:16:766,454.000,24.97,,,24.83,24.73,24.68,23.59,23.33,,24.05,23.92,,,
06/16/2026,23:00:17:266,454.500,24.98,,,24.83,24.73,24.68,23.58,23.32,,24.05,23.92,,,
06/16/2026,23:00:17:766,455.000,24.98,,,24.83,24.73,24.68,23.57,23.32,,24.06,23.93,,,
06/16/2026,23:00:18:266,455.500,24.98,,,24.82,24.73,24.69,23.58,23.32,,24.06,23.93,,,
06/16/2026,23:00:18:766,456.000,24.98,,,24.82,24.73,24.69,23.58,23.32,,24.06,23.93,,,
06/16/2026,23:00:19:266,456.500,24.98,,,24.82,24.74,24.70,23.58,23.32,,24.06,23.93,,,
06/16/2026,23:00:19:766,457.000,24.98,,,24.82,24.74,24.70,23.59,23.33,,24.07,23.93,,,
06/16/2026,23:00:20:266,457.500,24.98,,,24.82,24.75,24.69,23.59,23.33,,24.07,23.93,,,
06/16/2026,23:00:20:766,458.000,24.98,,,24.83,24.75,24.69,23.59,23.33,,24.07,23.93,,,
06/16/2026,23:00:21:266,458.500,24.98,,,24.83,24.74,24.68,23.59,23.33,,24.07,23.93,,,
06/16/2026,23:00:21:766,459.000,24.98,,,24.84,24.74,24.67,23.59,23.33,,24.07,23.93,,,
06/16/2026,23:00:22:266,459.500,24.98,,,24.84,24.73,24.68,23.58,23.32,,24.07,23.93,,,
06/16/2026,23:00:22:766,460.000,24.98,,,24.84,24.73,24.69,23.57,23.32,,24.06,23.93,,,
06/16/2026,23:00:23:266,460.500,24.98,,,24.84,24.73,24.69,23.58,23.32,,24.06,23.93,,,
06/16/2026,23:00:23:766,461.000,24.98,,,24.83,24.73,24.68,23.59,23.33,,24.06,23.93,,,
06/16/2026,23:00:24:266,461.500,24.98,,,24.83,24.73,24.68,23.59,23.32,,24.06,23.93,,,
06/16/2026,23:00:24:766,462.000,24.98,,,24.82,24.73,24.69,23.59,23.32,,24.06,23.93,,,
06/16/2026,23:00:25:266,462.500,24.98,,,24.82,24.74,24.69,23.59,23.33,,24.07,23.93,,,
06/16/2026,23:00:25:766,463.000,24.98,,,24.82,24.74,24.70,23.59,23.33,,24.07,23.92,,,
06/16/2026,23:00:26:266,463.500,24.98,,,24.82,24.74,24.70,23.59,23.33,,24.07,23.93,,,
06/16/2026,23:00:26:766,464.000,24.98,,,24.82,24.74,24.70,23.58,23.32,,24.06,23.93,,,
06/16/2026,23:00:27:266,464.500,24.98,,,24.82,24.74,24.70,23.58,23.33,,24.06,23.92,,,
06/16/2026,23:00:27:766,465.000,24.98,,,24.83,24.75,24.70,23.58,23.33,,24.06,23.92,,,
06/16/2026,23:00:28:266,465.500,24.98,,,24.84,24.74,24.69,23.59,23.33,,24.06,23.93,,,
06/16/2026,23:00:28:766,466.000,24.98,,,24.84,24.74,24.68,23.59,23.33,,24.07,23.93,,,
06/16/2026,23:00:29:266,466.500,24.98,,,24.84,24.73,24.68,23.58,23.32,,24.07,23.93,,,
06/16/2026,23:00:29:766,467.000,24.98,,,24.84,24.73,24.69,23.57,23.32,,24.07,23.93,,,
06/16/2026,23:00:30:266,467.500,24.98,,,24.84,24.73,24.69,23.57,23.32,,24.07,23.92,,,
06/16/2026,23:00:30:766,468.000,24.98,,,24.84,24.73,24.69,23.58,23.33,,24.07,23.93,,,
06/16/2026,23:00:31:266,468.500,24.98,,,24.83,24.73,24.68,23.58,23.33,,24.07,23.93,,,
06/16/2026,23:00:31:766,469.000,24.98,,,24.83,24.73,24.68,23.59,23.33,,24.07,23.93,,,
06/16/2026,23:00:32:266,469.500,24.98,,,24.82,24.74,24.69,23.59,23.33,,24.07,23.93,,,
06/16/2026,23:00:32:766,470.000,24.98,,,24.82,24.74,24.70,23.59,23.33,,24.07,23.93,,,
06/16/2026,23:00:33:266,470.500,24.98,,,24.83,24.74,24.70,23.59,23.33,,24.06,23.93,,,
06/16/2026,23:00:33:766,471.000,24.98,,,24.82,24.75,24.69,23.58,23.33,,24.06,23.93,,,
06/16/2026,23:00:34:266,471.500,24.98,,,24.83,24.75,24.69,23.58,23.33,,24.06,23.93,,,
06/16/2026,23:00:34:766,472.000,24.98,,,24.83,24.75,24.68,23.58,23.33,,24.06,23.93,,,
06/16/2026,23:00:35:266,472.500,24.98,,,24.84,24.74,24.67,23.57,23.33,,24.06,23.93,,,
