ID244: (S/N=19070039)
ID245: (S/N=21010009)
Date,Time,Elapsed (s),244A Temp,244B Temp,244C Temp,245A Temp,245B Temp,245C Temp, Flags,
06/11/2026,19:35:12:886,177.000,22.29,22.99,,,22.55,22.80,,
06/11/2026,19:35:13:386,177.500,22.29,22.98,,,22.56,22.80,,
06/11/2026,19:35:13:886,178.000,22.30,22.98,,,22.57,22.79,,
06/11/2026,19:35:14:386,178.500,22.29,22.99,,,22.58,22.79,,
06/11/2026,19:35:14:886,179.000,22.29,22.99,,,22.57,22.79,,
06/11/2026,19:35:15:386,179.500,22.29,22.99,,,22.56,22.80,,
06/11/2026,19:35:15:886,180.000,22.29,22.99,,,22.55,22.80,,
06/11/2026,19:35:16:386,180.500,22.29,22.99,,,22.54,22.81,,
06/11/2026,19:35:16:886,181.000,22.29,22.99,,,22.54,22.81,,
06/11/2026,19:35:17:386,181.500,22.29,22.98,,,22.54,22.81,,
06/11/2026,19:35:17:886,182.000,22.29,22.98,,,22.53,22.82,,
06/11/2026,19:35:18:386,182.500,22.29,22.99,,,22.54,22.81,,
06/11/2026,19:35:18:886,183.000,22.29,22.99,,,22.55,22.81,,
06/11/2026,19:35:19:386,183.500,22.29,22.98,,,22.56,22.81,,
06/11/2026,19:35:19:886,184.000,22.30,22.98,,,22.55,22.81,,
06/11/2026,19:35:20:386,184.500,22.30,22.99,,,22.54,22.81,,
06/11/2026,19:35:20:886,185.000,22.29,22.99,,,22.54,22.81,,
06/11/2026,19:35:21:386,185.500,22.29,22.99,,,22.55,22.81,,
06/11/2026,19:35:21:886,186.000,22.30,22.99,,,22.54,22.81,,
06/11/2026,19:35:22:386,186.500,22.29,22.99,,,22.53,22.81,,
06/11/2026,19:35:22:886,187.000,22.29,23.00,,,22.54,22.81,,
06/11/2026,19:35:23:386,187.500,22.29,22.99,,,22.56,22.81,,
06/11/2026,19:35:23:886,188.000,22.30,22.99,,,22.56,22.80,,
06/11/2026,19:35:24:386,188.500,22.30,22.99,,,22.57,22.80,,
06/11/2026,19:35:24:886,189.000,22.30,22.99,,,22.55,22.81,,
06/11/2026,19:35:25:386,189.500,22.30,22.99,,,22.54,22.81,,
06/11/2026,19:35:25:886,190.000,22.30,22.99,,,22.54,22.82,,
06/11/2026,19:35:26:386,190.500,22.29,23.00,,,22.54,22.82,,
06/11/2026,19:35:26:886,191.000,22.29,23.00,,,22.54,22.82,,
06/11/2026,19:35:27:386,191.500,22.29,23.00,,,22.54,22.82,,
06/11/2026,19:35:27:886,192.000,22.29,22.99,,,22.56,22.81,,
06/11/2026,19:35:28:386,192.500,22.29,22.99,,,22.58,22.80,,
06/11/2026,19:35:28:886,193.000,22.29,23.00,,,22.59,22.80,,
06/11/2026,19:35:29:386,193.500,22.29,23.00,,,22.59,22.80,,
06/11/2026,19:35:29:886,194.000,22.30,23.00,,,22.59,22.81,,
06/11/2026,19:35:30:386,194.500,22.30,22.99,,,22.60,22.80,,
06/11/2026,19:35:30:886,195.000,22.30,22.99,,,22.60,22.80,,
06/11/2026,19:35:31:386,195.500,22.30,23.00,,,22.59,22.80,,
06/11/2026,19:35:31:886,196.000,22.30,22.99,,,22.58,22.81,,
06/11/2026,19:35:32:386,196.500,22.30,22.99,,,22.57,22.82,,
06/11/2026,19:35:32:886,197.000,22.30,23.00,,,22.57,22.82,,
06/11/2026,19:35:33:386,197.500,22.30,23.00,,,22.58,22.81,,
06/11/2026,19:35:33:886,198.000,22.30,23.00,,,22.59,22.80,,
06/11/2026,19:35:34:386,198.500,22.30,23.00,,,22.59,22.80,,
06/11/2026,19:35:34:886,199.000,22.30,23.00,,,22.59,22.81,,
06/11/2026,19:35:35:386,199.500,22.30,23.01,,,22.57,22.81,,
06/11/2026,19:35:35:886,200.000,22.30,23.00,,,22.56,22.82,,
06/11/2026,19:35:36:386,200.500,22.30,23.00,,,22.56,22.82,,
06/11/2026,19:35:36:886,201.000,22.31,23.00,,,22.56,22.82,,
06/11/2026,19:35:37:386,201.500,22.30,23.00,,,22.55,22.82,,
06/11/2026,19:35:37:886,202.000,22.30,23.00,,,22.54,22.82,,
06/11/2026,19:35:38:386,202.500,22.31,23.00,,,22.54,22.83,,
06/11/2026,19:35:38:886,203.000,22.31,23.00,,,22.55,22.83,,
06/11/2026,19:35:39:386,203.500,22.30,23.01,,,22.56,22.83,,
06/11/2026,19:35:39:886,204.000,22.30,23.01,,,22.58,22.82,,
06/11/2026,19:35:40:386,204.500,22.30,23.01,,,22.59,22.81,,
06/11/2026,19:35:40:886,205.000,22.31,23.00,,,22.59,22.81,,
06/11/2026,19:35:41:386,205.500,22.30,23.01,,,22.60,22.81,,
06/11/2026,19:35:41:886,206.000,22.30,23.01,,,22.59,22.81,,
06/11/2026,19:35:42:386,206.500,22.30,23.01,,,22.57,22.82,,
06/11/2026,19:35:42:886,207.000,22.30,23.00,,,22.57,22.82,,
06/11/2026,19:35:43:386,207.500,22.30,23.01,,,22.56,22.83,,
06/11/2026,19:35:43:886,208.000,22.30,23.01,,,22.55,22.83,,
06/11/2026,19:35:44:386,208.500,22.30,23.01,,,22.55,22.83,,
06/11/2026,19:35:44:886,209.000,22.31,23.00,,,22.57,22.83,,
06/11/2026,19:35:45:386,209.500,22.31,23.01,,,22.58,22.82,,
06/11/2026,19:35:45:886,210.000,22.30,23.01,,,22.58,22.82,,
06/11/2026,19:35:46:386,210.500,22.30,23.01,,,22.58,22.82,,
06/11/2026,19:35:46:886,211.000,22.30,23.01,,,22.57,22.82,,
06/11/2026,19:35:47:386,211.500,22.31,23.01,,,22.56,22.83,,
06/11/2026,19:35:47:886,212.000,22.31,23.01,,,22.56,22.83,,
06/11/2026,19:35:48:386,212.500,22.30,23.01,,,22.56,22.83,,
06/11/2026,19:35:48:886,213.000,22.31,23.01,,,22.56,22.83,,
06/11/2026,19:35:49:386,213.500,22.31,23.00,,,22.56,22.83,,
06/11/2026,19:35:49:886,214.000,22.31,23.01,,,22.56,22.83,,
06/11/2026,19:35:50:386,214.500,22.30,23.01,,,22.57,22.82,,
06/11/2026,19:35:50:886,215.000,22.30,23.01,,,22.57,22.83,,
06/11/2026,19:35:51:386,215.500,22.31,23.01,,,22.58,22.82,,
06/11/2026,19:35:51:886,216.000,22.31,23.01,,,22.59,22.81,,
06/11/2026,19:35:52:386,216.500,22.31,23.01,,,22.59,22.81,,
06/11/2026,19:35:52:886,217.000,22.31,23.01,,,22.59,22.82,,
06/11/2026,19:35:53:386,217.500,22.31,23.01,,,22.57,22.83,,
06/11/2026,19:35:53:886,218.000,22.31,23.01,,,22.57,22.83,,
06/11/2026,19:35:54:386,218.500,22.31,23.02,,,22.57,22.84,,
06/11/2026,19:35:54:886,219.000,22.31,23.02,,,22.56,22.84,,
06/11/2026,19:35:55:386,219.500,22.31,23.01,,,22.55,22.84,,
06/11/2026,19:35:55:886,220.000,22.31,23.02,,,22.56,22.83,,
06/11/2026,19:35:56:386,220.500,22.31,23.02,,,22.56,22.83,,
06/11/2026,19:35:56:886,221.000,22.31,23.02,,,22.56,22.83,,
06/11/2026,19:35:57:386,221.500,22.31,23.02,,,22.56,22.83,,
06/11/2026,19:35:57:886,222.000,22.32,23.01,,,22.57,22.83,,
06/11/2026,19:35:58:386,222.500,22.31,23.02,,,22.58,22.82,,
06/11/2026,19:35:58:886,223.000,22.31,23.02,,,22.59,22.82,,
06/11/2026,19:35:59:386,223.500,22.31,23.02,,,22.59,22.82,,
06/11/2026,19:35:59:886,224.000,22.32,23.01,,,22.61,22.81,,
06/11/2026,19:36:00:386,224.500,22.31,23.02,,,22.60,22.81,,
06/11/2026,19:36:00:886,225.000,22.31,23.02,,,22.61,22.81,,
06/11/2026,19:36:01:386,225.500,22.31,23.02,,,22.60,22.82,,
06/11/2026,19:36:01:886,226.000,22.31,23.02,,,22.59,22.83,,
06/11/2026,19:36:02:386,226.500,22.31,23.02,,,22.58,22.84,,
06/11/2026,19:36:02:886,227.000,22.31,23.02,,,22.58,22.84,,
06/11/2026,19:36:03:386,227.500,22.31,23.02,,,22.60,22.83,,
06/11/2026,19:36:03:886,228.000,22.31,23.02,,,22.60,22.83,,
06/11/2026,19:36:04:386,228.500,22.31,23.03,,,22.60,22.83,,
06/11/2026,19:36:04:886,229.000,22.31,23.03,,,22.60,22.82,,
06/11/2026,19:36:05:386,229.500,22.31,23.02,,,22.59,22.82,,
06/11/2026,19:36:05:886,230.000,22.32,23.02,,,22.59,22.83,,
06/11/2026,19:36:06:386,230.500,22.32,23.02,,,22.60,22.83,,
06/11/2026,19:36:06:886,231.000,22.31,23.02,,,22.59,22.83,,
06/11/2026,19:36:07:386,231.500,22.31,23.02,,,22.58,22.84,,
06/11/2026,19:36:07:886,232.000,22.32,23.02,,,22.56,22.84,,
06/11/2026,19:36:08:386,232.500,22.32,23.03,,,22.57,22.84,,
06/11/2026,19:36:08:886,233.000,22.32,23.03,,,22.58,22.84,,
06/11/2026,19:36:09:386,233.500,22.32,23.03,,,22.59,22.83,,
06/11/2026,19:36:09:886,234.000,22.32,23.02,,,22.60,22.83,,
06/11/2026,19:36:10:386,234.500,22.32,23.03,,,22.60,22.83,,
06/11/2026,19:36:10:886,235.000,22.32,23.03,,,22.59,22.83,,
06/11/2026,19:36:11:386,235.500,22.32,23.02,,,22.58,22.84,,
06/11/2026,19:36:11:886,236.000,22.32,23.03,,,22.58,22.84,,
06/11/2026,19:36:12:386,236.500,22.32,23.03,,,22.57,22.84,,
06/11/2026,19:36:12:886,237.000,22.32,23.02,,,22.57,22.85,,
06/11/2026,19:36:13:386,237.500,22.32,23.02,,,22.57,22.85,,
06/11/2026,19:36:13:886,238.000,22.32,23.03,,,22.58,22.85,,
06/11/2026,19:36:14:386,238.500,22.31,23.04,,,22.58,22.85,,
06/11/2026,19:36:14:886,239.000,22.32,23.04,,,22.60,22.83,,
06/11/2026,19:36:15:386,239.500,22.32,23.03,,,22.60,22.83,,
06/11/2026,19:36:15:886,240.000,22.33,23.03,,,22.59,22.84,,
06/11/2026,19:36:16:386,240.500,22.33,23.03,,,22.57,22.85,,
06/11/2026,19:36:16:886,241.000,22.32,23.04,,,22.58,22.85,,
06/11/2026,19:36:17:386,241.500,22.32,23.03,,,22.58,22.85,,
06/11/2026,19:36:17:886,242.000,22.33,23.03,,,22.58,22.86,,
06/11/2026,19:36:18:386,242.500,22.32,23.04,,,22.57,22.85,,
06/11/2026,19:36:18:886,243.000,22.32,23.04,,,22.58,22.85,,
06/11/2026,19:36:19:386,243.500,22.33,23.03,,,22.59,22.84,,
06/11/2026,19:36:19:886,244.000,22.33,23.03,,,22.58,22.85,,
06/11/2026,19:36:20:386,244.500,22.32,23.03,,,22.58,22.85,,
06/11/2026,19:36:20:886,245.000,22.32,23.03,,,22.58,22.85,,
06/11/2026,19:36:21:386,245.500,22.32,23.03,,,22.59,22.85,,
06/11/2026,19:36:21:886,246.000,22.32,23.03,,,22.60,22.85,,
06/11/2026,19:36:22:386,246.500,22.33,23.03,,,22.60,22.85,,
06/11/2026,19:36:22:886,247.000,22.32,23.04,,,22.59,22.85,,
06/11/2026,19:36:23:386,247.500,22.32,23.04,,,22.57,22.86,,
06/11/2026,19:36:23:886,248.000,22.32,23.04,,,22.57,22.86,,
06/11/2026,19:36:24:386,248.500,22.33,23.03,,,22.58,22.86,,
06/11/2026,19:36:24:886,249.000,22.33,23.04,,,22.59,22.85,,
06/11/2026,19:36:25:386,249.500,22.32,23.04,,,22.59,22.85,,
06/11/2026,19:36:25:886,250.000,22.33,23.04,,,22.58,22.85,,
06/11/2026,19:36:26:386,250.500,22.33,23.05,,,22.58,22.86,,
06/11/2026,19:36:26:886,251.000,22.33,23.04,,,22.59,22.86,,
06/11/2026,19:36:27:386,251.500,22.33,23.04,,,22.61,22.85,,
06/11/2026,19:36:27:886,252.000,22.33,23.04,,,22.61,22.85,,
06/11/2026,19:36:28:386,252.500,22.32,23.04,,,22.60,22.85,,
06/11/2026,19:36:28:886,253.000,22.33,23.04,,,22.58,22.86,,
06/11/2026,19:36:29:386,253.500,22.34,23.03,,,22.57,22.86,,
06/11/2026,19:36:29:886,254.000,22.33,23.04,,,22.58,22.86,,
06/11/2026,19:36:30:386,254.500,22.33,23.04,,,22.60,22.85,,
06/11/2026,19:36:30:886,255.000,22.33,23.04,,,22.61,22.85,,
06/11/2026,19:36:31:386,255.500,22.33,23.04,,,22.59,22.86,,
06/11/2026,19:36:31:886,256.000,22.33,23.04,,,22.57,22.86,,
06/11/2026,19:36:32:386,256.500,22.32,23.05,,,22.57,22.86,,
06/11/2026,19:36:32:886,257.000,22.33,23.04,,,22.58,22.86,,
06/11/2026,19:36:33:386,257.500,22.33,23.04,,,22.59,22.86,,
06/11/2026,19:36:33:886,258.000,22.32,23.05,,,22.58,22.87,,
06/11/2026,19:36:34:386,258.500,22.33,23.05,,,22.58,22.87,,
06/11/2026,19:36:34:886,259.000,22.33,23.05,,,22.58,22.86,,
06/11/2026,19:36:35:386,259.500,22.33,23.05,,,22.59,22.86,,
06/11/2026,19:36:35:886,260.000,22.33,23.05,,,22.61,22.85,,
06/11/2026,19:36:36:386,260.500,22.33,23.05,,,22.62,22.85,,
06/11/2026,19:36:36:886,261.000,22.33,23.06,,,22.60,22.85,,
06/11/2026,19:36:37:386,261.500,22.33,23.06,,,22.58,22.86,,
06/11/2026,19:36:37:886,262.000,22.33,23.06,,,22.59,22.86,,
06/11/2026,19:36:38:386,262.500,22.34,23.05,,,22.60,22.86,,
06/11/2026,19:36:38:886,263.000,22.33,23.05,,,22.61,22.85,,
06/11/2026,19:36:39:386,263.500,22.33,23.05,,,22.60,22.86,,
06/11/2026,19:36:39:886,264.000,22.33,23.05,,,22.58,22.86,,
06/11/2026,19:36:40:386,264.500,22.33,23.05,,,22.57,22.87,,
06/11/2026,19:36:40:886,265.000,22.34,23.05,,,22.58,22.87,,
06/11/2026,19:36:41:386,265.500,22.33,23.06,,,22.58,22.87,,
06/11/2026,19:36:41:886,266.000,22.33,23.06,,,22.58,22.87,,
06/11/2026,19:36:42:386,266.500,22.33,23.05,,,22.58,22.87,,
06/11/2026,19:36:42:886,267.000,22.34,23.05,,,22.59,22.86,,
06/11/2026,19:36:43:386,267.500,22.34,23.06,,,22.59,22.86,,
06/11/2026,19:36:43:886,268.000,22.33,23.06,,,22.60,22.86,,
06/11/2026,19:36:44:386,268.500,22.34,23.05,,,22.61,22.86,,
06/11/2026,19:36:44:886,269.000,22.34,23.04,,,22.59,22.87,,
06/11/2026,19:36:45:386,269.500,22.34,23.05,,,22.59,22.87,,
06/11/2026,19:36:45:886,270.000,22.34,23.06,,,22.60,22.87,,
06/11/2026,19:36:46:386,270.500,22.33,23.06,,,22.61,22.86,,
06/11/2026,19:36:46:886,271.000,22.33,23.06,,,22.61,22.86,,
06/11/2026,19:36:47:386,271.500,22.34,23.05,,,22.59,22.87,,
06/11/2026,19:36:47:886,272.000,22.34,23.05,,,22.60,22.87,,
06/11/2026,19:36:48:386,272.500,22.34,23.06,,,22.60,22.87,,
06/11/2026,19:36:48:886,273.000,22.33,23.06,,,22.60,22.87,,
06/11/2026,19:36:49:386,273.500,22.34,23.06,,,22.60,22.87,,
06/11/2026,19:36:49:886,274.000,22.35,23.06,,,22.61,22.86,,
06/11/2026,19:36:50:386,274.500,22.33,23.06,,,22.59,22.87,,
06/11/2026,19:36:50:886,275.000,22.33,23.06,,,22.59,22.87,,
06/11/2026,19:36:51:386,275.500,22.34,23.06,,,22.59,22.87,,
06/11/2026,19:36:51:886,276.000,22.34,23.06,,,22.59,22.87,,
06/11/2026,19:36:52:386,276.500,22.34,23.05,,,22.59,22.87,,
06/11/2026,19:36:52:886,277.000,22.34,23.06,,,22.58,22.87,,
06/11/2026,19:36:53:386,277.500,22.34,23.06,,,22.58,22.87,,
06/11/2026,19:36:53:886,278.000,22.34,23.06,,,22.58,22.87,,
06/11/2026,19:36:54:386,278.500,22.34,23.06,,,22.59,22.87,,
06/11/2026,19:36:54:886,279.000,22.34,23.06,,,22.60,22.87,,
06/11/2026,19:36:55:386,279.500,22.34,23.07,,,22.61,22.87,,
06/11/2026,19:36:55:886,280.000,22.33,23.07,,,22.62,22.87,,
06/11/2026,19:36:56:386,280.500,22.33,23.07,,,22.61,22.87,,
06/11/2026,19:36:56:886,281.000,22.34,23.06,,,22.60,22.87,,
06/11/2026,19:36:57:386,281.500,22.34,23.06,,,22.59,22.88,,
06/11/2026,19:36:57:886,282.000,22.34,23.06,,,22.60,22.87,,
06/11/2026,19:36:58:386,282.500,22.34,23.07,,,22.60,22.87,,
06/11/2026,19:36:58:886,283.000,22.33,23.07,,,22.59,22.88,,
06/11/2026,19:36:59:386,283.500,22.34,23.06,,,22.59,22.88,,
06/11/2026,19:36:59:886,284.000,22.34,23.06,,,22.59,22.88,,
06/11/2026,19:37:00:386,284.500,22.34,23.06,,,22.60,22.88,,
06/11/2026,19:37:00:886,285.000,22.34,23.07,,,22.60,22.88,,
06/11/2026,19:37:01:386,285.500,22.34,23.07,,,22.61,22.87,,
06/11/2026,19:37:01:886,286.000,22.34,23.07,,,22.62,22.86,,
06/11/2026,19:37:02:386,286.500,22.34,23.07,,,22.61,22.87,,
06/11/2026,19:37:02:886,287.000,22.34,23.07,,,22.59,22.88,,
06/11/2026,19:37:03:386,287.500,22.34,23.07,,,22.59,22.88,,
06/11/2026,19:37:03:886,288.000,22.34,23.07,,,22.59,22.88,,
06/11/2026,19:37:04:386,288.500,22.34,23.07,,,22.60,22.88,,
06/11/2026,19:37:04:886,289.000,22.35,23.07,,,22.61,22.88,,
06/11/2026,19:37:05:386,289.500,22.36,23.06,,,22.62,22.87,,
06/11/2026,19:37:05:886,290.000,22.35,23.07,,,22.62,22.87,,
06/11/2026,19:37:06:386,290.500,22.34,23.08,,,22.61,22.87,,
06/11/2026,19:37:06:886,291.000,22.34,23.07,,,22.60,22.88,,
06/11/2026,19:37:07:386,291.500,22.34,23.07,,,22.59,22.89,,
06/11/2026,19:37:07:886,292.000,22.35,23.07,,,22.60,22.88,,
06/11/2026,19:37:08:386,292.500,22.35,23.07,,,22.61,22.88,,
06/11/2026,19:37:08:886,293.000,22.35,23.08,,,22.63,22.87,,
06/11/2026,19:37:09:386,293.500,22.34,23.07,,,22.63,22.87,,
06/11/2026,19:37:09:886,294.000,22.35,23.07,,,22.61,22.88,,
06/11/2026,19:37:10:386,294.500,22.35,23.07,,,22.60,22.89,,
06/11/2026,19:37:10:886,295.000,22.35,23.07,,,22.60,22.89,,
06/11/2026,19:37:11:386,295.500,22.34,23.08,,,22.60,22.89,,
06/11/2026,19:37:11:886,296.000,22.34,23.08,,,22.60,22.89,,
06/11/2026,19:37:12:386,296.500,22.35,23.07,,,22.59,22.90,,
06/11/2026,19:37:12:886,297.000,22.35,23.07,,,22.58,22.90,,
06/11/2026,19:37:13:386,297.500,22.35,23.08,,,22.58,22.90,,
06/11/2026,19:37:13:886,298.000,22.35,23.08,,,22.59,22.89,,
06/11/2026,19:37:14:386,298.500,22.35,23.08,,,22.60,22.89,,
06/11/2026,19:37:14:886,299.000,22.35,23.08,,,22.61,22.88,,
06/11/2026,19:37:15:386,299.500,22.35,23.07,,,22.62,22.88,,
06/11/2026,19:37:15:886,300.000,22.35,23.08,,,22.62,22.87,,
06/11/2026,19:37:16:386,300.500,22.34,23.08,,,22.62,22.88,,
06/11/2026,19:37:16:886,301.000,22.35,23.09,,,22.62,22.88,,
06/11/2026,19:37:17:386,301.500,22.35,23.08,,,22.62,22.88,,
06/11/2026,19:37:17:886,302.000,22.35,23.07,,,22.61,22.89,,
06/11/2026,19:37:18:386,302.500,22.35,23.08,,,22.61,22.88,,
06/11/2026,19:37:18:886,303.000,22.35,23.08,,,22.62,22.88,,
06/11/2026,19:37:19:386,303.500,22.35,23.09,,,22.61,22.89,,
06/11/2026,19:37:19:886,304.000,22.35,23.09,,,22.61,22.88,,
06/11/2026,19:37:20:386,304.500,22.36,23.08,,,22.62,22.89,,
06/11/2026,19:37:20:886,305.000,22.36,23.08,,,22.61,22.89,,
06/11/2026,19:37:21:386,305.500,22.35,23.08,,,22.60,22.90,,
06/11/2026,19:37:21:886,306.000,22.35,23.08,,,22.60,22.90,,
06/11/2026,19:37:22:386,306.500,22.36,23.08,,,22.61,22.89,,
06/11/2026,19:37:22:886,307.000,22.36,23.08,,,22.62,22.89,,
06/11/2026,19:37:23:386,307.500,22.35,23.09,,,22.62,22.88,,
06/11/2026,19:37:23:886,308.000,22.35,23.09,,,22.62,22.89,,
06/11/2026,19:37:24:386,308.500,22.35,23.09,,,22.60,22.90,,
06/11/2026,19:37:24:886,309.000,22.35,23.09,,,22.60,22.90,,
06/11/2026,19:37:25:386,309.500,22.35,23.09,,,22.60,22.90,,
06/11/2026,19:37:25:886,310.000,22.35,23.09,,,22.61,22.89,,
06/11/2026,19:37:26:386,310.500,22.35,23.09,,,22.63,22.88,,
06/11/2026,19:37:26:886,311.000,22.35,23.09,,,22.63,22.89,,
06/11/2026,19:37:27:386,311.500,22.35,23.08,,,22.62,22.89,,
06/11/2026,19:37:27:886,312.000,22.36,23.08,,,22.62,22.90,,
06/11/2026,19:37:28:386,312.500,22.35,23.09,,,22.62,22.90,,
06/11/2026,19:37:28:886,313.000,22.35,23.09,,,22.62,22.89,,
06/11/2026,19:37:29:386,313.500,22.36,23.09,,,22.62,22.90,,
06/11/2026,19:37:29:886,314.000,22.36,23.09,,,22.60,22.90,,
06/11/2026,19:37:30:386,314.500,22.36,23.09,,,22.60,22.90,,
06/11/2026,19:37:30:886,315.000,22.36,23.09,,,22.61,22.90,,
06/11/2026,19:37:31:386,315.500,22.35,23.09,,,22.61,22.90,,
06/11/2026,19:37:31:886,316.000,22.36,23.09,,,22.63,22.90,,
06/11/2026,19:37:32:386,316.500,22.36,23.09,,,22.63,22.90,,
06/11/2026,19:37:32:886,317.000,22.36,23.09,,,22.62,22.90,,
06/11/2026,19:37:33:386,317.500,22.36,23.09,,,22.61,22.90,,
06/11/2026,19:37:33:886,318.000,22.36,23.10,,,22.62,22.90,,
06/11/2026,19:37:34:386,318.500,22.36,23.09,,,22.62,22.90,,
06/11/2026,19:37:34:886,319.000,22.36,23.09,,,22.63,22.89,,
06/11/2026,19:37:35:386,319.500,22.37,23.09,,,22.63,22.89,,
06/11/2026,19:37:35:886,320.000,22.36,23.09,,,22.62,22.89,,
06/11/2026,19:37:36:386,320.500,22.36,23.09,,,22.60,22.90,,
06/11/2026,19:37:36:886,321.000,22.36,23.10,,,22.60,22.90,,
06/11/2026,19:37:37:386,321.500,22.36,23.10,,,22.60,22.90,,
06/11/2026,19:37:37:886,322.000,22.37,23.09,,,22.61,22.90,,
06/11/2026,19:37:38:386,322.500,22.37,23.09,,,22.62,22.90,,
06/11/2026,19:37:38:886,323.000,22.36,23.10,,,22.64,22.90,,
06/11/2026,19:37:39:386,323.500,22.36,23.10,,,22.64,22.90,,
06/11/2026,19:37:39:886,324.000,22.36,23.10,,,22.62,22.90,,
06/11/2026,19:37:40:386,324.500,22.36,23.10,,,22.61,22.90,,
06/11/2026,19:37:40:886,325.000,22.37,23.10,,,22.62,22.90,,
06/11/2026,19:37:41:386,325.500,22.37,23.10,,,22.62,22.90,,
06/11/2026,19:37:41:886,326.000,22.37,23.10,,,22.63,22.90,,
06/11/2026,19:37:42:386,326.500,22.36,23.10,,,22.64,22.90,,
06/11/2026,19:37:42:886,327.000,22.37,23.09,,,22.63,22.90,,
06/11/2026,19:37:43:386,327.500,22.37,23.09,,,22.62,22.91,,
06/11/2026,19:37:43:886,328.000,22.37,23.10,,,22.62,22.91,,
06/11/2026,19:37:44:386,328.500,22.36,23.10,,,22.60,22.91,,
06/11/2026,19:37:44:886,329.000,22.36,23.10,,,22.60,22.91,,
06/11/2026,19:37:45:386,329.500,22.36,23.11,,,22.61,22.91,,
06/11/2026,19:37:45:886,330.000,22.37,23.11,,,22.62,22.91,,
06/11/2026,19:37:46:386,330.500,22.37,23.10,,,22.63,22.90,,
06/11/2026,19:37:46:886,331.000,22.37,23.10,,,22.63,22.91,,
06/11/2026,19:37:47:386,331.500,22.36,23.11,,,22.64,22.90,,
06/11/2026,19:37:47:886,332.000,22.36,23.10,,,22.63,22.91,,
06/11/2026,19:37:48:386,332.500,22.37,23.11,,,22.64,22.91,,
06/11/2026,19:37:48:886,333.000,22.37,23.10,,,22.63,22.90,,
06/11/2026,19:37:49:386,333.500,22.37,23.10,,,22.62,22.91,,
06/11/2026,19:37:49:886,334.000,22.37,23.11,,,22.62,22.91,,
06/11/2026,19:37:50:386,334.500,22.37,23.11,,,22.62,22.91,,
06/11/2026,19:37:50:886,335.000,22.37,23.10,,,22.63,22.91,,
06/11/2026,19:37:51:386,335.500,22.38,23.10,,,22.64,22.90,,
06/11/2026,19:37:51:886,336.000,22.37,23.11,,,22.63,22.90,,
06/11/2026,19:37:52:386,336.500,22.37,23.11,,,22.63,22.91,,
06/11/2026,19:37:52:886,337.000,22.37,23.11,,,22.63,22.91,,
06/11/2026,19:37:53:386,337.500,22.37,23.11,,,22.63,22.91,,
06/11/2026,19:37:53:886,338.000,22.38,23.11,,,22.62,22.91,,
06/11/2026,19:37:54:386,338.500,22.38,23.11,,,22.61,22.92,,
06/11/2026,19:37:54:886,339.000,22.37,23.11,,,22.62,22.92,,
06/11/2026,19:37:55:386,339.500,22.37,23.12,,,22.62,22.92,,
06/11/2026,19:37:55:886,340.000,22.37,23.11,,,22.64,22.91,,
06/11/2026,19:37:56:386,340.500,22.37,23.11,,,22.64,22.91,,
06/11/2026,19:37:56:886,341.000,22.38,23.10,,,22.61,22.92,,
06/11/2026,19:37:57:386,341.500,22.38,23.11,,,22.61,22.92,,
06/11/2026,19:37:57:886,342.000,22.37,23.11,,,22.62,22.91,,
06/11/2026,19:37:58:386,342.500,22.37,23.11,,,22.63,22.91,,
06/11/2026,19:37:58:886,343.000,22.38,23.10,,,22.64,22.92,,
06/11/2026,19:37:59:386,343.500,22.38,23.11,,,22.63,22.92,,
06/11/2026,19:37:59:886,344.000,22.37,23.11,,,22.62,22.92,,
06/11/2026,19:38:00:386,344.500,22.37,23.12,,,22.62,22.92,,
06/11/2026,19:38:00:886,345.000,22.37,23.12,,,22.63,22.92,,
06/11/2026,19:38:01:386,345.500,22.38,23.11,,,22.64,22.91,,
06/11/2026,19:38:01:886,346.000,22.38,23.11,,,22.64,22.91,,
06/11/2026,19:38:02:386,346.500,22.38,23.11,,,22.63,22.92,,
06/11/2026,19:38:02:886,347.000,22.37,23.12,,,22.63,22.92,,
06/11/2026,19:38:03:386,347.500,22.38,23.12,,,22.63,22.92,,
06/11/2026,19:38:03:886,348.000,22.37,23.12,,,22.63,22.92,,
06/11/2026,19:38:04:386,348.500,22.38,23.12,,,22.63,22.92,,
06/11/2026,19:38:04:886,349.000,22.38,23.11,,,22.64,22.91,,
06/11/2026,19:38:05:386,349.500,22.38,23.10,,,22.64,22.91,,
06/11/2026,19:38:05:886,350.000,22.39,23.10,,,22.63,22.92,,
06/11/2026,19:38:06:386,350.500,22.39,23.11,,,22.62,22.92,,
06/11/2026,19:38:06:886,351.000,22.38,23.12,,,22.62,22.92,,
06/11/2026,19:38:07:386,351.500,22.38,23.12,,,22.62,22.92,,
06/11/2026,19:38:07:886,352.000,22.38,23.12,,,22.61,22.92,,
06/11/2026,19:38:08:386,352.500,22.39,23.11,,,22.62,22.92,,
06/11/2026,19:38:08:886,353.000,22.39,23.11,,,22.64,22.92,,
06/11/2026,19:38:09:386,353.500,22.38,23.12,,,22.64,22.92,,
06/11/2026,19:38:09:886,354.000,22.38,23.12,,,22.65,22.92,,
06/11/2026,19:38:10:386,354.500,22.39,23.12,,,22.66,22.91,,
